<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.07	08:00:00	74.420	74.442	74.374	74.419	388	0	3
2025.10.07	09:00:00	74.422	74.443	74.382	74.382	320	0	3
2025.10.07	10:00:00	74.384	74.492	74.381	74.482	359	0	3
2025.10.07	11:00:00	74.479	74.670	74.468	74.619	545	0	3
2025.10.07	12:00:00	74.622	74.660	74.543	74.546	585	0	3
2025.10.07	13:00:00	74.543	74.569	74.470	74.524	661	0	3
2025.10.07	14:00:00	74.528	74.544	74.437	74.451	576	0	3
2025.10.07	15:00:00	74.449	74.451	74.323	74.404	628	0	3
2025.10.07	16:00:00	74.400	74.407	74.349	74.390	480	0	3
2025.10.07	17:00:00	74.387	74.401	74.338	74.398	310	0	3
2025.10.07	18:00:00	74.402	74.462	74.396	74.459	311	0	3
2025.10.07	19:00:00	74.462	74.537	74.453	74.507	230	0	3
2025.10.07	20:00:00	74.510	74.521	74.480	74.485	160	0	3
2025.10.07	21:00:00	74.488	74.489	74.457	74.457	57	0	6
2025.10.07	22:00:00	74.474	74.485	74.462	74.485	86	0	3
2025.10.07	23:00:00	74.482	74.517	74.479	74.513	139	0	3
2025.10.08	00:00:00	74.510	74.559	74.508	74.540	249	0	3
2025.10.08	01:00:00	74.543	74.643	74.543	74.641	603	0	3
2025.10.08	02:00:00	74.637	74.670	74.611	74.641	272	0	3
2025.10.08	03:00:00	74.645	74.678	74.627	74.630	164	0	3
2025.10.08	04:00:00	74.627	74.678	74.621	74.662	147	0	3
2025.10.08	05:00:00	74.665	74.710	74.665	74.673	166	0	3
2025.10.08	06:00:00	74.670	74.715	74.639	74.644	571	0	3
2025.10.08	07:00:00	74.641	74.657	74.528	74.529	665	0	3
2025.10.08	08:00:00	74.532	74.594	74.483	74.579	451	0	3
2025.10.08	09:00:00	74.576	74.622	74.549	74.608	478	0	3
2025.10.08	10:00:00	74.611	74.617	74.473	74.556	408	0	3
2025.10.08	11:00:00	74.553	74.618	74.534	74.586	493	0	3
